symbol,pvalue,gene,heat
ARHGAP12,0.689894048736882,9606.ENSP00000345808,0.161217601410675
ARHGAP15,0.183050276914259,9606.ENSP00000295095,0.737429609791225
ARHGAP17,0.510099492697945,9606.ENSP00000289968,0.292345108381365
ARHGAP18,0.0357509930451805,9606.ENSP00000357131,1.44671189042087
ARHGAP19,1,9606.ENSP00000351333,0
ARHGAP21,1,9606.ENSP00000379709,0
ARHGAP22,0.00181436226495601,9606.ENSP00000412461,2.74127599513496
ARHGAP24,0.0347019455429596,9606.ENSP00000378611,1.45964617607697
ARHGAP25,0.000798260870260136,9606.ENSP00000386911,3.0978551587743
ARHGAP26,1,9606.ENSP00000274498,0
ARHGAP27,0.349452675765961,9606.ENSP00000403323,0.456611629776098
ARHGAP30,0.77383451081529,9606.ENSP00000356992,0.11135190588586
ARHGAP31,0.268008315659231,9606.ENSP00000264245,0.571851730639534
ARHGAP35,0.141034596042674,9606.ENSP00000385720,0.850674341050547
ARHGAP39,0.133429758402375,9606.ENSP00000366522,0.874747300339666
ARHGAP45,1.16381293047141e-07,9606.ENSP00000439601,6.93411682191389
ARHGAP6,0.0996966518590518,9606.ENSP00000338967,1.00131942647826
ARHGDIA,1,9606.ENSP00000269321,0
ARHGDIB,1,9606.ENSP00000228945,0
ARHGEF1,0.128097748839602,9606.ENSP00000337261,0.892458502379664
ARHGEF10L,0.51581615030449,9606.ENSP00000355060,0.287505064140084
ARHGEF15,0.574922589202317,9606.ENSP00000355026,0.240390627215592
ARHGEF2,0.0311238220330115,9606.ENSP00000354837,1.50690707665907
ARHGEF6,0.308974095568026,9606.ENSP00000250617,0.510077930359816
ARHGEF7,0.00156108166159674,9606.ENSP00000364893,2.80657437800534
ARID1A,0.747232383684858,9606.ENSP00000320485,0.126544314841563
ARID4B,0.372710564481796,9606.ENSP00000264183,0.428628296993617
ARIH1,1,9606.ENSP00000369217,0
ARIH2,0.0508065009076786,9606.ENSP00000348769,1.29408071433621
ARL1,1,9606.ENSP00000261636,0
ARL11,0.0062902412738852,9606.ENSP00000282026,2.2013326960639
ARL2BP,0.329247905670822,9606.ENSP00000219204,0.482476978882498
ARL6IP1,1,9606.ENSP00000306788,0
ARL6IP5,1,9606.ENSP00000273258,0
ARL6IP6,3.54715250505677e-07,9606.ENSP00000315357,6.45012013921883
ARL8A,1,9606.ENSP00000272217,0
ARL8B,0.0177015639258511,9606.ENSP00000256496,1.75198836220528
ARMC1,0.270004603607075,9606.ENSP00000276569,0.568628831010994
ARMC10,0.224578715569104,9606.ENSP00000319412,0.6486314063511
ARMC6,0.332712211479513,9606.ENSP00000444156,0.477931259002405
ARMC8,1,9606.ENSP00000420333,0
ARMCX3,1,9606.ENSP00000340672,0
ARPC1A,0.895553863366275,9606.ENSP00000262942,0.0479082882524043
ARPC1B,0.121805513707658,9606.ENSP00000389631,0.914333052272824
ARPC2,0.805144185907744,9606.ENSP00000295685,0.0941263388410485
ARPC3,0.00127984310155149,9606.ENSP00000228825,2.89284326809194
ARPC4,1,9606.ENSP00000388169,0
ARPC5,1,9606.ENSP00000294742,0
ARPC5L,0.0456911477405964,9606.ENSP00000345361,1.34016793252983
ARPIN,0.518639877301925,9606.ENSP00000350075,0.285134094149066
ARPP19,0.18627432891703,9606.ENSP00000455625,0.729846992542675
ARRB1,0.65183339530232,9606.ENSP00000409581,0.185863393143677
ARRB2,1,9606.ENSP00000403701,0
ARSA,0.877383327312775,9606.ENSP00000216124,0.0568106226377729
ARSB,0.682705664914935,9606.ENSP00000264914,0.165766493470149
ASAH1,0.534603106430725,9606.ENSP00000371152,0.271968522007086
ASAP1,0.00153530928820089,9606.ENSP00000429900,2.81380412270898
ASB5,1,9606.ENSP00000296525,0
ASCC2,1,9606.ENSP00000380877,0
ASCC3,0.7445175103287,9606.ENSP00000358159,0.128125083607301
ASH2L,0.733716302321265,9606.ENSP00000340896,0.134471831300703
ASL,0.801703385572145,9606.ENSP00000307188,0.0959862823846548
ASNA1,0.263721790778824,9606.ENSP00000466379,0.57885398388116
ASNS,1,9606.ENSP00000175506,0
ASPH,0.0429306846171196,9606.ENSP00000368767,1.36723218575614
ASPSCR1,0.578418463581449,9606.ENSP00000306625,0.237757852463945
ASS1,9.9920072216264e-14,9606.ENSP00000361471,13.0003472607517
ASUN,0.374418723110463,9606.ENSP00000261191,0.42664244214481
ATAD1,0.797107937691475,9606.ENSP00000339017,0.0984828660946965
ATE1,0.320688499487791,9606.ENSP00000224652,0.493916614435602
ATF2,1,9606.ENSP00000264110,0
ATF3,4.01710852202531e-05,9606.ENSP00000344352,4.39608643566187
ATF7IP,0.897772051134055,9606.ENSP00000440440,0.0468339189022766
ATG16L1,1,9606.ENSP00000375872,0
ATG16L2,0.049665338720093,9606.ENSP00000326340,1.30394659827207
ATG2B,0.0821831422422665,9606.ENSP00000353010,1.08521725766665
ATG3,0.0965210714041209,9606.ENSP00000283290,1.01537786597673
ATG4B,0.296774642227018,9606.ENSP00000384259,0.527573209900273
ATG5,0.0193707165886181,9606.ENSP00000358072,1.71285431295532
ATG7,0.63740374455519,9606.ENSP00000346437,0.1955853895054
ATIC,2.67177808432883e-05,9606.ENSP00000236959,4.57319961683789
ATL1,0.506637101035493,9606.ENSP00000351155,0.295303009995523
ATL2,1,9606.ENSP00000368237,0
ATL3,0.564186145205723,9606.ENSP00000381844,0.248577583077112
ATN1,0.147693332604762,9606.ENSP00000349076,0.830639109822232
ATOX1,0.267061560754021,9606.ENSP00000430598,0.573388617234237
ATP13A1,0.365225326954575,9606.ENSP00000349877,0.437439113461875
ATP13A2,0.134252343420789,9606.ENSP00000327214,0.872078124802821
ATP1A1,0.483946773790717,9606.ENSP00000445306,0.315202401000463
ATP1A3,0.178003218240567,9606.ENSP00000444688,0.749572145716472
ATP1B3,1,9606.ENSP00000286371,0
ATP2A2,0.0041067951835294,9606.ENSP00000440045,2.38649695599248
ATP2A3,0.69888561962552,9606.ENSP00000353072,0.155593895542109
ATP2B1,1,9606.ENSP00000392043,0
ATP2C1,1,9606.ENSP00000421326,0
ATP5A1,0.076555145165331,9606.ENSP00000381736,1.11602561565389
ATP5B,0.17354167819734,9606.ENSP00000262030,0.760596207112861
ATP5C1,0.297798463053771,9606.ENSP00000349142,0.526077547984073
ATP5D,0.621519694902795,9606.ENSP00000215375,0.20654510475028
ATP5E,2.68577493045541e-05,9606.ENSP00000243997,4.57093038427965
ATP5F1,0.00873847880202438,9606.ENSP00000358737,2.05856416294755
ATP5H,0.206418503079864,9606.ENSP00000301587,0.685251375720631
ATP5I,0.71216067619971,9606.ENSP00000306003,0.147422010696827
ATP5J2,0.0968837218013185,9606.ENSP00000292475,1.0137491860631
ATP5L,0.91306305964092,9606.ENSP00000300688,0.0394992273853574
ATP5O,0.0917377402082575,9606.ENSP00000290299,1.03745196212394
ATP6AP1,0.999923002720085,9606.ENSP00000358777,3.34407812297403e-05
ATP6AP2,0.018493479178977,9606.ENSP00000367697,1.73298137731615
ATP6V0A1,1.24910308763049e-06,9606.ENSP00000264649,5.90340171811779
ATP6V0A2,0.635911473489803,9606.ENSP00000332247,0.19660333914855
ATP6V0C,0.0731444550432745,9606.ENSP00000329757,1.13581859141679
ATP6V0D1,1,9606.ENSP00000290949,0
ATP6V0D2,0.84983110623439,9606.ENSP00000285393,0.0706673765429194
ATP6V1A,0.277703350557275,9606.ENSP00000273398,0.556418880351444
ATP6V1B2,0.738034564990284,9606.ENSP00000276390,0.131923298023813
ATP6V1C1,0.095028367423944,9606.ENSP00000379203,1.02214673179879
ATP6V1D,0.018964015272287,9606.ENSP00000216442,1.72206970360264
ATP6V1E1,0.169223355536996,9606.ENSP00000253413,0.771539697556769
ATP6V1F,0.392545801285056,9606.ENSP00000417378,0.406109663543218
ATP6V1G1,1,9606.ENSP00000363162,0
ATP6V1H,0.475937455945272,9606.ENSP00000352522,0.322450115183945
ATP7A,1.40838916973252e-06,9606.ENSP00000345728,5.85127732323796
ATP8A1,0.721143007324434,9606.ENSP00000371084,0.141978603334208
ATP9B,1,9606.ENSP00000398076,0
ATPIF1,0.50668292658235,9606.ENSP00000335203,0.295263729646568
ATRX,0.0394492277586804,9606.ENSP00000362441,1.40396149393559
ATXN1,0.00101415580284048,9606.ENSP00000244769,2.99389532003617
ATXN10,8.0496812037145e-05,9606.ENSP00000252934,4.09422131891278
ATXN1L,1,9606.ENSP00000415822,0
ATXN2,0.136537162737366,9606.ENSP00000366843,0.864749126094773
ATXN2L,0.0123669670963089,9606.ENSP00000378917,1.90773679469888
ATXN3,0.00442124241921494,9606.ENSP00000478320,2.35445567182994
ATXN7L3,0.54465485979224,9606.ENSP00000397259,0.263878616934507
AUH,0.96324505710433,9606.ENSP00000364883,0.0162632108930273
AUP1,0.885466562120613,9606.ENSP00000366748,0.0528278344295201
AVL9,0.00181453033833234,9606.ENSP00000315568,2.74123576614616
AZI2,0.127932201258953,9606.ENSP00000419371,0.893020127382991
AZIN1,0.121082693837979,9606.ENSP00000337180,0.916917925459475
B2M,9.9227139616076e-07,9606.ENSP00000452780,6.00336952770992
B3GAT3,0.536734137152085,9606.ENSP00000265471,0.270240782008841
B3GNT2,0.25500818623337,9606.ENSP00000305595,0.593445877687948
B4GALT1,0.02368266241499,9606.ENSP00000369055,1.625569475634
BABAM1,0.822090056428281,9606.ENSP00000352408,0.0850806047621847
BACH1,0.428550610270611,9606.ENSP00000259008,0.367997882111056
BAD,0.0194009433037163,9606.ENSP00000378040,1.71217715349044
BAG1,1,9606.ENSP00000420514,0
BAG3,0.038833351052724,9606.ENSP00000358081,1.410795131192
BAG5,0.091675575022724,9606.ENSP00000338814,1.03774635730504
BAG6,0.705712460086809,9606.ENSP00000365131,0.151372214577807
BAIAP2,0.00923744668225267,9606.ENSP00000316338,2.03444805530026
BAK1,0.693044598767285,9606.ENSP00000363591,0.159238816794684
BANF1,1,9606.ENSP00000310275,0
BAP1,1,9606.ENSP00000356480,0
BARHL1,1,9606.ENSP00000263610,0
BASP1,1,9606.ENSP00000319281,0
BAX,0.48986579948053,9606.ENSP00000293288,0.309922880232105
BAZ1A,1,9606.ENSP00000353458,0
BAZ1B,0.572203979773968,9606.ENSP00000342434,0.242449125929807
BBC3,0.0128766324518282,9606.ENSP00000404503,1.89019770054859
BCAP29,0.353954655947586,9606.ENSP00000368414,0.451052370553536
BCAP31,1,9606.ENSP00000392330,0
BCAR3,1.87237196014323e-06,9606.ENSP00000359264,5.72760787130781
BCAS2,0.345505923489133,9606.ENSP00000358554,0.461544502510936
BCAS3,0.00370518555156974,9606.ENSP00000375067,2.43119003815563
BCAT2,0.0076355396674632,9606.ENSP00000322991,2.11716026229865
BCCIP,0.95772346934849,9606.ENSP00000357748,0.0187598699114649
BCKDK,0.00326744808390411,9606.ENSP00000378405,2.48579130414622
BCL10,0.0068433079150132,9606.ENSP00000359612,2.16473391846013
BCL2L1,1,9606.ENSP00000302564,0
BCL2L11,0.608622396312293,9606.ENSP00000376943,0.215652070354651
BCL2L13,0.374740007006139,9606.ENSP00000480836,0.426269939426864
BCL6,0.0444237327884554,9606.ENSP00000384371,1.35238495183624
BCLAF1,1,9606.ENSP00000435210,0
BCLAF3,0.197513710316156,9606.ENSP00000369009,0.704402752655298
BCOR,1,9606.ENSP00000367705,0
BCORL1,0.173665212791809,9606.ENSP00000437775,0.760287167192524
BECN1,1,9606.ENSP00000355231,0
BICD2,0.423305400519088,9606.ENSP00000349351,0.373346190773148
BID,0.823516816306725,9606.ENSP00000318822,0.0843275280611367
BIN1,0.0134407352453101,9606.ENSP00000316779,1.8715769735257
BIN2,0.00187978180934745,9606.ENSP00000267012,2.72589255738294
BIRC6,0.0249519013568089,9606.ENSP00000393596,1.60289635515851
BLMH,1,9606.ENSP00000261714,0
BLNK,1,9606.ENSP00000224337,0
BLOC1S1,0.0915749120821685,9606.ENSP00000447650,1.03822348961398
BLOC1S2,1,9606.ENSP00000359398,0
BLOC1S3,0.00543393131746584,9606.ENSP00000393840,2.26488585517726
BLOC1S5,0.704578479527015,9606.ENSP00000380598,0.152070625936778
BLOC1S6,0.79346093816449,9606.ENSP00000220531,0.100474448565318
BLVRA,0.0147966236374475,9606.ENSP00000385757,1.82983737263953
BLVRB,0.143324792228418,9606.ENSP00000263368,0.843678679130241
BMP2K,1,9606.ENSP00000334836,0
BNIP2,0.760522872725389,9606.ENSP00000267859,0.118887720008029
BNIP3L,0.460676690666293,9606.ENSP00000370003,0.336603761637284
BOD1L,0.0289204055610266,9606.ENSP00000040738,1.53879562107042
BOLA2,1,9606.ENSP00000306752,0
BOP1,0.00978665764475029,9606.ENSP00000455106,2.00936560383363
BORCS6,0.0845926571754611,9606.ENSP00000373669,1.07266733301983
BORCS7,1,9606.ENSP00000342331,0
BPHL,0.602158843194955,9606.ENSP00000369739,0.220288931294446
BPIFB1,1,9606.ENSP00000253354,0
BPNT1,0.0114120608106094,9606.ENSP00000446828,1.94263592281572
BRAF,0.456374605382771,9606.ENSP00000288602,0.340678529567079
BRAT1,0.936025665139557,9606.ENSP00000339637,0.0287122430613876
BRCA2,0.977400010681956,9606.ENSP00000369497,0.0099276605614642
BRCC3,1,9606.ENSP00000358474,0
BRD2,0.527073390284804,9606.ENSP00000378704,0.278128908930533
BRD3,0.292897186956134,9606.ENSP00000305918,0.533284799350477
BRD4,0.93087766940664,9606.ENSP00000263377,0.0311073877537452
BRE,0.0485639654729431,9606.ENSP00000343412,1.31368585832688
BRIX1,0.097737807125393,9606.ENSP00000338862,1.00993740915913
BRK1,0.076075336109369,9606.ENSP00000432472,1.11875612020382
BROX,0.104902658736587,9606.ENSP00000343742,0.979213504561486
BSG,0.0065493297032093,9606.ENSP00000333769,2.18380314597672
BSN,0.00419689395442369,9606.ENSP00000296452,2.37707200424347
BST2,3.12194714524594e-12,9606.ENSP00000252593,11.5055744538432
BTF3,1,9606.ENSP00000244519,0
BTF3L4,1,9606.ENSP00000360664,0
BTK,0.123222377923735,9606.ENSP00000483570,0.909310414523361
BUB3,1,9606.ENSP00000357858,0
BUD13,1,9606.ENSP00000260210,0
BUD31,0.81064662099897,9606.ENSP00000386023,0.0911684232190926
BYSL,0.00433813756710144,9606.ENSP00000230340,2.36269668014899
BZW1,0.886981774370952,9606.ENSP00000394316,0.0520853039241311
BZW2,0.334995922617365,9606.ENSP00000397249,0.474960478920037
C1QA,1,9606.ENSP00000363773,0
C1QB,0.390752444828837,9606.ENSP00000313967,0.408098296041081
C1QBP,0.79627622660135,9606.ENSP00000225698,0.0989362502538698
C1QC,3.39836825347106e-09,9606.ENSP00000363770,8.46872956196346
C2CD2L,0.0050794593592185,9606.ENSP00000338885,2.29418251011828
C2CD3,0.433003996408848,9606.ENSP00000334379,0.363508095308758
C2CD5,0.266032522276437,9606.ENSP00000443204,0.575065267948553
C3,0.000311689404235427,9606.ENSP00000245907,3.5062779611505
C3AR1,0.000210467862482577,9606.ENSP00000302079,3.67681420962414
C5AR1,0.000155643762678181,9606.ENSP00000347197,3.80786827869958
C9ORF72,0.0524943051577539,9606.ENSP00000482753,1.27988780845523
CA13,0.000884181172073895,9606.ENSP00000318912,3.05345873728297
CAAP1,0.271916482538357,9606.ENSP00000369431,0.56556446634226
CAB39,0.439185297392875,9606.ENSP00000258418,0.357352207191896
CABLES1,1,9606.ENSP00000256925,0
CACUL1,0.289403071564599,9606.ENSP00000358147,0.538496863830398
CACYBP,1,9606.ENSP00000356652,0
CAD,5.57961406162377e-05,9606.ENSP00000264705,4.25339583989823
CADM1,1.11022302462516e-15,9606.ENSP00000329797,14.954589770191
CALR,1,9606.ENSP00000320866,0
CALU,1,9606.ENSP00000438248,0
CAMK1,1,9606.ENSP00000256460,0
CAMK1D,0.049027764890464,9606.ENSP00000478874,1.30955790520098
CAMK2D,1,9606.ENSP00000339740,0
CAMK2G,0.0316962787701125,9606.ENSP00000319060,1.49899172215039
CAMKK2,1.71841633367365e-07,9606.ENSP00000312741,6.76487160795992
CAML,0.964909054173012,9606.ENSP00000297156,0.0155136183993451
CAMLG,0.62347550358302,9606.ENSP00000297156,0.205180605325318
CAMSAP1,0.238668196373308,9606.ENSP00000374183,0.622205448860029
CAMSAP2,1.20729959363075e-08,9606.ENSP00000236925,7.91818494554842
CAND1,1,9606.ENSP00000442318,0
CANX,0.995568483540219,9606.ENSP00000247461,0.00192886019644901
CAP1,0.0570112069252603,9606.ENSP00000361883,1.24403976489953
CAPG,0.357541373087353,9606.ENSP00000251496,0.446673696341495
CAPN1,0.0054871943720314,9606.ENSP00000431984,2.26064965558567
CAPN2,0.134490670380112,9606.ENSP00000295006,0.871307841631604
CAPN7,0.0095643732205042,9606.ENSP00000253693,2.01934348520756
CAPNS1,0.18652794238794,9606.ENSP00000246533,0.729256100499243
CAPRIN1,0.395796525307857,9606.ENSP00000340329,0.402528022778051
CAPZA1,1,9606.ENSP00000263168,0
CAPZA2,1,9606.ENSP00000354947,0
CAPZB,0.00165318347668997,9606.ENSP00000401010,2.78167894407399
CARD11,0.0274814804772134,9606.ENSP00000380150,1.56095987475058
CARD19,1,9606.ENSP00000364613,0
CARD9,0.603262204870592,9606.ENSP00000360797,0.219493882922149
CARHSP1,0.982119173317826,9606.ENSP00000379838,0.00783581040647101
CARM1,1,9606.ENSP00000325690,0
CARMIL1,0.00528943103834934,9606.ENSP00000331983,2.27659104066697
CARS,1,9606.ENSP00000369897,0
CASC3,0.56170438825085,9606.ENSP00000264645,0.250492183234976
CASKIN2,0.0245565956891692,9606.ENSP00000325355,1.60983184013205
CASP1,5.34167278853915e-06,9606.ENSP00000433138,5.2723227188014
CASP3,1,9606.ENSP00000311032,0
CASP6,0.118397792864085,9606.ENSP00000265164,0.926656393524274
CASP7,0.426776434255292,9606.ENSP00000358327,0.36979956946183
CASP8,0.000610765036932469,9606.ENSP00000351273,3.21412583196581
CASP8AP2,1,9606.ENSP00000478179,0
CAST,1,9606.ENSP00000379157,0
CAT,0.875191614639617,9606.ENSP00000241052,0.0578968520403394
CBFB,1,9606.ENSP00000415151,0
CBL,0.44110589325315,9606.ENSP00000264033,0.355457139931349
CBLB,0.266381721175317,9606.ENSP00000264122,0.574495579295472
CBR1,0.0115502204516127,9606.ENSP00000290349,1.93740972659389
CBR3,0.000439970562062797,9606.ENSP00000290354,3.35657638069877
CBR4,0.0308622106673129,9606.ENSP00000303525,1.51057296854412
CBWD1,0.317457310171803,9606.ENSP00000366617,0.49831466786283
CBX1,1,9606.ENSP00000377060,0
CBX3,0.270584929619736,9606.ENSP00000336687,0.567696395340941
CBX5,0.0918902279027844,9606.ENSP00000209875,1.03673067135113
CBX8,0.00051730408464401,9606.ENSP00000269385,3.28625409237895
CC2D1A,0.488792433046905,9606.ENSP00000313601,0.31087552598852
CC2D1B,0.000112091195823894,9606.ENSP00000360642,3.95042849762143
CCAR1,1,9606.ENSP00000265872,0
CCAR2,0.067568761245119,9606.ENSP00000310670,1.17025404303064
CCDC115,0.00692271644753605,9606.ENSP00000259229,2.15972345660067
CCDC12,0.614736689492488,9606.ENSP00000292314,0.211310865993143
CCDC124,0.78262779030796,9606.ENSP00000471455,0.106444734811121
CCDC22,0.00475290836858777,9606.ENSP00000365401,2.32304055839624
CCDC38,0.485145846532709,9606.ENSP00000345470,0.314127682382089
CCDC43,0.10457356549072,9606.ENSP00000323782,0.980578084229881
CCDC47,0.00293766884433167,9606.ENSP00000225726,2.5319971626592
CCDC50,1,9606.ENSP00000376250,0
CCDC51,0.0783454071485765,9606.ENSP00000379047,1.10598645814235
CCDC53,0.825601968237395,9606.ENSP00000240079,0.0832292803563736
CCDC6,0.354124131023813,9606.ENSP00000263102,0.450844478174368
CCDC86,1,9606.ENSP00000227520,0
CCDC88A,0.18406268245095,9606.ENSP00000338728,0.735034253040979
CCDC88B,0.00168337420485054,9606.ENSP00000349238,2.77381933201155
CCDC9,1,9606.ENSP00000221922,0
CCDC90B,0.151831218187237,9606.ENSP00000434724,0.818638923483158
CCDC93,0.0615596464417398,9606.ENSP00000365477,1.21070388313624
CCM2,0.135449952968929,9606.ENSP00000370503,0.86822114142696
CCND1,0.000188739752424283,9606.ENSP00000227507,3.72413661896449
CCNDBP1,1,9606.ENSP00000300213,0
CCNE2,0.000193559379914055,9606.ENSP00000429089,3.713185777865
CCNL1,0.699446870002921,9606.ENSP00000265056,0.155245268936108
CCNL2,0.856706495884789,9606.ENSP00000383611,0.0671679400955074
CCNT1,1,9606.ENSP00000261900,0
CCNY,0.220438987949221,9606.ENSP00000363836,0.656711591518267
CCR1,0.122385317171287,9606.ENSP00000296140,0.912270682304714
CCR5,0.000333990038428045,9606.ENSP00000292303,3.47626648624307
CCT2,0.0054936227085012,9606.ENSP00000299300,2.26014117040554
CCT3,0.0175362839291213,9606.ENSP00000295688,1.75606243149794
CCT4,0.0638223860867315,9606.ENSP00000377958,1.19502696314894
CCT5,0.328823983810349,9606.ENSP00000280326,0.483036513344222
CCT6A,0.00446214299796211,9606.ENSP00000275603,2.35045651602646
CCT7,0.029840628915041,9606.ENSP00000258091,1.52519202800052
CCT8,0.254846837663836,9606.ENSP00000286788,0.593720751102807
CCZ1,1,9606.ENSP00000314544,0
CD14,2.01101357788503e-10,9606.ENSP00000304236,9.69658499714039
CD180,0.699171452138845,9606.ENSP00000256447,0.15541631268441
CD274,0.000667945522801362,9606.ENSP00000370989,3.17525895685311
CD28,1,9606.ENSP00000324890,0
CD2AP,0.016892891841247,9606.ENSP00000352264,1.7722959985526
CD300A,0.00127508407693711,9606.ENSP00000353259,2.89446117762534
CD300LB,0.002822704696539,9606.ENSP00000376397,2.54933455414917
CD36,4.31878870910119e-05,9606.ENSP00000399421,4.36463804270315
CD37,0.627666146919494,9606.ENSP00000325708,0.202271294326082
CD3EAP,0.39185307020444,9606.ENSP00000465099,0.406876746145968
CD40,7.4948491857185e-10,9606.ENSP00000361359,9.1252371017709
CD44,0.00624718726000673,9606.ENSP00000398632,2.20431547584224
CD47,0.00157787877038462,9606.ENSP00000355361,2.80192636701728
CD48,0.113972313283446,9606.ENSP00000484431,0.94320063680906
CD5L,0.140869539611373,9606.ENSP00000357156,0.851182904753181
CD68,0.237120582732241,9606.ENSP00000250092,0.625030746405364
CD69,0.00149685836025437,9606.ENSP00000228434,2.82481929268981
CD72,0.000431843697369594,9606.ENSP00000379980,3.36467341441886
CD81,1.580116717248e-05,9606.ENSP00000263645,4.80131083216926
CD82,0.702367284809345,9606.ENSP00000227155,0.153435725401591
CD84,0.422144951253581,9606.ENSP00000312367,0.374538400411422
CD9,0.00250674339977497,9606.ENSP00000371958,2.60089011987717
CD93,5.3674798439207e-06,9606.ENSP00000246006,5.27022957776092
CDC23,0.000402805162736497,9606.ENSP00000378350,3.394904971749
CDC34,0.237329604575411,9606.ENSP00000215574,0.624648084362488
CDC37,0.192962712304288,9606.ENSP00000222005,0.71452660500788
CDC42,0.0783490709352148,9606.ENSP00000383118,1.10596614903715
CDC42BPB,0.0801778204105847,9606.ENSP00000355237,1.09594575397876
CDC42EP4,0.000796869609908769,9606.ENSP00000338258,3.09861273547942
CDC42SE1,0.394310193761281,9606.ENSP00000475845,0.404161995341058
CDC42SE2,0.0211602502691266,9606.ENSP00000427421,1.67447920006512
CDC5L,1,9606.ENSP00000360532,0
CDC73,0.0438150932360271,9606.ENSP00000356405,1.35837625981582
CDK1,0.0122930103207719,9606.ENSP00000378699,1.9103417537602
CDK11B,1,9606.ENSP00000464036,0
CDK12,1,9606.ENSP00000398880,0
CDK13,1,9606.ENSP00000181839,0
CDK14,3.2103453699861e-05,9606.ENSP00000369390,4.49344824354193
CDK15,0.806656228047294,9606.ENSP00000406472,0.0933115087360801
CDK17,0.285017273884334,9606.ENSP00000261211,0.545128818148299
CDK18,0.117310296212448,9606.ENSP00000423665,0.930663868600486
